ProductID,Clothes Type,Price,Selled Quantity,Overall Rating,sentiment_appearance,sentiment_delivery,sentiment_fabric_quality,sentiment_others,sentiment_packaging,sentiment_price,sentiment_service,sentiment_size_fit,text
16,Women's Pants,166500,86,5.0,positive,,positive,,,,,,"Co dãn rất tốt mỏng mịn, cạp cao đẹp"
16,Women's Pants,166500,86,5.0,,,positive,,,,,,"Chất liệu Co giãn tốt, cạp cao"
16,Women's Pants,166500,86,5.0,positive,,positive,,,,,positive,màu đen trơn đẹp chất liệu co dãn mịn mỏng mát ôm chân rất vừa vặn mét 65 nặng 50kg vừa khít
16,Women's Pants,166500,86,5.0,positive,,,,,,,,"Quần tốt mặc đẹp, vừa ý"
16,Women's Pants,166500,86,5.0,,,,neutral,,,,,Hài lòng
16,Women's Pants,166500,86,5.0,,,,neutral,,,,,Hàng rất ok
17,Women's Shirt,353000,88,5.0,,,,neutral,,,,,"đồ chuẩn như hình, đầy đủ phụ kiện. Phù hợp cho nữ cao 1m6 trở lên."
17,Women's Shirt,353000,88,5.0,,,positive,,,,,,Đúng mẫu vải đẹp ạ
17,Women's Shirt,353000,88,5.0,,,,,positive,,,,Hàng đc đóng gói kỷ chất lượng ok nhé shop
17,Women's Shirt,353000,88,5.0,positive,,,,,,,,đẹp
17,Women's Shirt,353000,88,5.0,,,,neutral,,,,,ok
18,Women's Pants,18000,607,4.7,positive,,positive,,,,,,chất mát lạnh đẹp xuất sắc
18,Women's Pants,18000,607,4.7,,,positive,,,,,,chất đẹp mỏng mát không lộ viền quần khi mặc ☺️
18,Women's Pants,18000,607,4.7,positive,,,,,,,,mỏng mát k lộ viền đường vải là rất đẹp
18,Women's Pants,18000,607,4.7,,,positive,,,,,,"Mỏng, nhẹ, thoáng mát, mặc không bị lộ viền, khá thoải mái."
18,Women's Pants,18000,607,4.7,positive,,,,,,,,Đẹp
18,Women's Pants,18000,607,4.7,positive,positive,,,,,,,"Giao hàng nhanh.Đúng mẫu mã, nhìn thấy khá ok.Chất lượng thì phải từ từ trãi nghiệm."
18,Women's Pants,18000,607,4.7,,,,,,,,negative,"Quần mua Size L nhưng nhỏ , mọi người nên lưu ý"
18,Women's Pants,18000,607,4.7,,,,,,,,negative,size L nhưng nhỏ nên mọi người lưu ý
19,Women's Shirt,62000,0,5.0,positive,,,,,,,,"In bền chắc, mình giặt nhiều lần cũng không bong tróc. Mua tổng cộng 8 áo của Goking rồi."
20,Women's Shirt,62000,33,5.0,positive,,,,,,,,Hàng đẹp nên mua nhé cả nhà. Hổ trợ nhiệt tình.
20,Women's Shirt,62000,33,5.0,positive,,,,,,,positive,"Đúng mẫu, đúng size, màu sắc đẹp, còn được tặng túi giấy"
20,Women's Shirt,62000,33,5.0,positive,,positive,,,,,,"Áo cổ tròn của Goking đúng chất 100% cotton, mặc mát và thoải mái. Hình in cute dễ thương."
20,Women's Shirt,62000,33,5.0,negative,,positive,,,,,,"sản phẩm tốt, vải mềm mịn và thấm hút tốt như quảng cáo. Nhược điểm là đường may còn chưa đẹp lắm như mong đợi."
20,Women's Shirt,62000,33,5.0,positive,,positive,,,,,,"Áo thun giá rẻ, vải mát, in đẹp."
20,Women's Shirt,62000,33,5.0,positive,,,,,,,,"áo đẹp lắm shop, giá rẻ hơn nữa mình sẽ mua nhiều,mua thử nhưng chất lượng khá ok."
21,Women's Shirt,112000,8,5.0,positive,,positive,,,,positive,,"Chất lượng vải OK, hút mồ hôi tốt. May thì đôi chỗ còn chưa OK lắm, nhưng nói chung cũng tạm ổn. Đóng gói đẹp. Hình in đẹp, sắc nét."
21,Women's Shirt,112000,8,5.0,negative,,positive,,,,,,"Chất lượng sản phẩm OK, vải mềm mịn và thấm hút tốt như quảng cáo. Nhược điểm là đường may còn chưa đẹp lắm như mong đợi."
21,Women's Shirt,112000,8,5.0,positive,,,,,,,,áo đẹp
21,Women's Shirt,112000,8,5.0,positive,,,,,,positive,,Shop hỗ trợ nhiệt tình. Áo đẹp
22,Women's Shirt,62000,0,5.0,,,,,positive,,,,"Sản phẩm chất lượng, đóng gói chu đáo, mọi người nên mua."
22,Women's Shirt,62000,0,5.0,positive,,positive,,,,,,"Hình in rất sắc nét, mềm mại, không dính. Rất hài lòng."
22,Women's Shirt,62000,0,5.0,,positive,,,,,,,"shop giao hàng khá nhanh, sợ không kịp nhưng shop chắc ăn là giao kịp, cảm ơn shop"
22,Women's Shirt,62000,0,5.0,negative,,positive,,,,,,"sản phẩm OK, vải mềm mịn và thấm hút tốt như quảng cáo. Nhược điểm là đường may còn chưa đẹp lắm như mong đợi."
22,Women's Shirt,62000,0,5.0,,,,neutral,,,,,chất lượng OK. Muốn mua thêm 2c nữa thì shop có giảm giá ko
22,Women's Shirt,62000,0,5.0,,,,,,,,positive,"Áo rất đẹp, hài lòng. Mình 1m66 nặng 65kg chọn size L unisex thấy vừa đẹp,"
22,Women's Shirt,62000,0,5.0,positive,,,,,,,,"Áo đẹp, cả 2 vợ chồng mình đều mặc áo Goking 3 năm nay rồi."
22,Women's Shirt,62000,0,5.0,,,,neutral,,,,,"Áo phông chất lượng, sẽ mua thêm 1c nữa."
22,Women's Shirt,62000,0,5.0,positive,,positive,,,,,,"Chất đẹp, mát"
23,Women's Shirt,178000,3,5.0,positive,,positive,,positive,,,,"Chất lượng vải OK, hút mồ hôi tốt. May thì đôi chỗ còn chưa OK lắm, nhưng nói chung cũng tạm ổn. Đóng gói đẹp. Hình in đẹp, sắc nét."
24,Women's Pants,124000,23,5.0,positive,,positive,,,,,,Hàng rất đẹp. Mặc êm thoải mái
24,Women's Pants,124000,23,5.0,positive,,positive,,,,,,"Quần đẹp, vải mát thoáng"
25,Others,136000,270,4.7,,,positive,,,,,,"Dùng khá ổn, thoải mái. Chất lượng tốt so với giá tiền."
25,Others,136000,270,4.7,,,negative,,,negative,,,K0 hề chống mồ hôi k0 như quảng cáo. Hàng như vậy mà giá vậy quá mắc. Bit vậy 50k cug k0 mua huống chi 189k
25,Others,136000,270,4.7,,,neutral,,,,,,Thoải mái. Nhưng trời nóng quá thì không thoát mồ hôi được.
26,Others,10800,466,4.8,,,,,,,,positive,Nâng ngực tốt ôm bầu ngực nhỏ gọn tiện lợi vô cùng
26,Others,10800,466,4.8,,,,,,,,positive,"ôm vừa đủ, tiện lợi, nhỏ gọn. Thời trang mà bạn nữ nào cũng cần có hằng ngày. Tốt nên mua nhiều sử dụng dần"
26,Others,10800,466,4.8,positive,,,,,,,positive,Ôm gọn hình bông hoa xinh tệp da nên mua
26,Others,10800,466,4.8,positive,,,,,,,positive,"Tiện lợi, mặc đẹp, ôm gọn"
26,Others,10800,466,4.8,,,,neutral,,,,,"dùng nhiều lần thấy vẫn ok, chắc tầm chục lần mua cái mới"
26,Others,10800,466,4.8,positive,positive,,,,,,positive,"Sản phẩm ôm, đẹp, chắc chắn. Giá tốt, Tiki giao hàng nhanh. Mình mua món nào của shop cũng hài lòng"
26,Others,10800,466,4.8,,,,neutral,,,,,Rat tot
26,Others,10800,466,4.8,,,,neutral,,,,,Miếng dán dỡ quá..dán lên rồi một chút là sức ra roi
27,Women's Shirt,50000,176,4.7,positive,,,,,positive,positive,,"Rẻ đẹp còn có quà nữa chứ,cám ơn shop"
27,Women's Shirt,50000,176,4.7,positive,,positive,,,,,,Vải tốt. Kiểu đẹp.
27,Women's Shirt,50000,176,4.7,neutral,,negative,,,,,,Vải nóng. Kiểu bình thường.
28,Women's Pants,134000,1k,4.6,positive,,positive,,,,,,Vải tốt. Đẹp
28,Women's Pants,134000,1k,4.6,,positive,,,,positive,,,"Giao hàng nhanh, sản phẩm tốt, giá cả phù hợp, comment nhận xuGiao hàng nhanh, sản phẩm tốt, giá cả phù hợp, comment nhận xu"
28,Women's Pants,134000,1k,4.6,positive,,positive,,,positive,,," Mình quên chụp để review nhưng mình thật sự bất ngờ với giá tiền và chất lượng, nó rất đẹp, vải mềm dễ chịu, nó rẻ hơn rất nhiều so với giá trước đây mình mua, hy vọng săn nhiều flash sale để sắm thêm... Xem thêm"
28,Women's Pants,134000,1k,4.6,,,positive,,,,,,"mua combo 5pcs phải thanh toán 92K. shop giao 3 màu. chất quần thấm hút mồ hôi, ko đường may. nếu như được chọn màu thì tốt hơn vì mình thik quần màu da"
28,Women's Pants,134000,1k,4.6,,positive,positive,,,,,,vải cotton đẹp. giao hang cung nhanh. 5 sao
28,Women's Pants,134000,1k,4.6,,,,,,,positive,,"Shop hỗ trợ đổi trả rất tốt, mình bất cẩn mua nhầm sai thì shop sẵn sàng đổi trả cho mình. Chất lượng sp thì ko chê vào đâu dc, độ mềm và co giãn vừa phải, mặc vào thoải mái cực kì"
28,Women's Pants,134000,1k,4.6,,,positive,,,,,,"vải thấm hút tốt, không bị hôi dầu, giặt k ra màu, mặc thoải mái. nên mua"
28,Women's Pants,134000,1k,4.6,,positive,,,,,,,Giao hàng nhanh như 1 cơn gió.trưa đặt chiều giao rồi.hàng chất lượng nha.nên mua ạ...
28,Women's Pants,134000,1k,4.6,,,positive,,,,,,"mua lần 2, mặc thoáng ok, k bị bí và bị hằn dấu đường may. ổn áp"
28,Women's Pants,134000,1k,4.6,,,positive,,,,,,"Mình rất hài lòng về quần, mặc co dãn, vải mát, sẽ ủng hộ shop lần sau nha. Hehe hình ảnh không liên quan xíu"
28,Women's Pants,134000,1k,4.6,,,,neutral,,,,,Mua cho vợ hỏng viết dánh giá 20 sao
28,Women's Pants,134000,1k,4.6,,,,,,positive,positive,,"Mua được giá giảm nên rẻ lắm ^^ này mua mặc ok nha mọi người ?do nhờ ngkhac nhận dùm nên có nhờ shop che tên sp, nghĩ rẻ quá sợ chắc k làm ai ngờ shop có tâm hihi ❤️"
28,Women's Pants,134000,1k,4.6,,,,neutral,,,,,Sản phẩm dùng tốt. nên sẽ ủng hộ tiếp
28,Women's Pants,134000,1k,4.6,positive,,positive,,,,,,"Chất liệu vải tốt, kiểu dáng và màu sắc nhã nhặn, đẹp! ❤"
28,Women's Pants,134000,1k,4.6,positive,positive,positive,,,,,,"Chất liệu vải ok lắm ạ!giao nhanh, hàng đẹp"
28,Women's Pants,134000,1k,4.6,positive,,,,,,,positive,Chất vải và màu sắc đẹp. Rất hài lòng
28,Women's Pants,134000,1k,4.6,,,,neutral,,,,,Sản phẩm chất lượng
28,Women's Pants,134000,1k,4.6,,,positive,,,,,,Vải chất liệu rất oki
28,Women's Pants,134000,1k,4.6,positive,,positive,,,,,,"Chất vải ok, form đẹp."
28,Women's Pants,134000,1k,4.6,,,,neutral,,,,,Hàng China nhưng sài oki á
28,Women's Pants,134000,1k,4.6,,,,,,,positive,,"Shop rất dễ thương, tư vấn nhiệt tình, shop đã che tên và đóng gói rất kín nên là không sợ bị lộ đâu nha. Sẽ quay lại ủng hộ shop lần sau"
28,Women's Pants,134000,1k,4.6,,,,neutral,,,,,"Mẫu mã như hình quảng cáo, chất lượng tạm ổn trong tầm giá. Ok"
28,Women's Pants,134000,1k,4.6,,,negative,,,,,,đồ hơi nhão
28,Women's Pants,134000,1k,4.6,,positive,,,,,,,"sản phẩm vượt mong đợi, giao nhanh. chất lượng sản phẩm rất tốt, nên mua."
28,Women's Pants,134000,1k,4.6,,,positive,,,,,,Vải mềm mặc rất thích. Cực kỳ hài lòng
28,Women's Pants,134000,1k,4.6,,,,neutral,,,,,Hài lòng
28,Women's Pants,134000,1k,4.6,,positive,,,positive,,,,"Sản phẩm ổn, phù hợp giá tiền, giao hàng nhanh, đống gói sản phẩm chắc chắn, mua của shop rất nhiều lần , rất hài lòng"
28,Women's Pants,134000,1k,4.6,,,,,,,,negative,Bo đùi hơi chật nhưng giặt 2-3 lần thì vừa
28,Women's Pants,134000,1k,4.6,,,positive,,,,,,chất vải ok nha shoppppppppppp sẽ ủng hộ shop dàiiiii dàiiii nhaaaaaaa
28,Women's Pants,134000,1k,4.6,positive,,,,,,positive,,Dạ đồ rất đẹp shop trả lời nhiệt tình phục vụ chu đáo nên sẽ tiếp tục ủng hộ shop lâu dài ❤❤❤❤
28,Women's Pants,134000,1k,4.6,,,,neutral,,,,,Rất hài lòng
28,Women's Pants,134000,1k,4.6,,,positive,,,,,,Mặc rất thích nha
28,Women's Pants,134000,1k,4.6,positive,,,,,,,,"Quần đẹp, đáng mua nhé mọi ng"
28,Women's Pants,134000,1k,4.6,,,,neutral,,,,,Cũng ổn đấy các bạn!
28,Women's Pants,134000,1k,4.6,,,positive,,,,,,Quần mặc thoải mái. Chất vải tạm ổn.
28,Women's Pants,134000,1k,4.6,,positive,,,positive,,,,"Giao đúng size , đóng gói chắn chắn ! Người nhà mình rất hài lòng sản phẩm !"
28,Women's Pants,134000,1k,4.6,,positive,positive,,,,,,"Sản phẩm tốt, y hình, mặc thoải mái không cộm. Giao hàng nhanh, lần sau sẽ tiếp tục ủng hộ shop"
28,Women's Pants,134000,1k,4.6,,,positive,,,,,,Vai day dặn ok
28,Women's Pants,134000,1k,4.6,,,positive,,,,,,chất liệu tốt
28,Women's Pants,134000,1k,4.6,positive,positive,,,,,,,"hàng đẹp, giao nhanh"
28,Women's Pants,134000,1k,4.6,,,positive,,,positive,,,"Quần mặc dễ chịu lắm, giá tốt"
28,Women's Pants,134000,1k,4.6,,,,neutral,,,,,sp nhìn khá ok. sẽ review khi sd thực tế
28,Women's Pants,134000,1k,4.6,,,,neutral,,,,,số tốt hàng chất lượng
28,Women's Pants,134000,1k,4.6,negative,,,,,,,,Hàng bị sổ chỉ và bay màu loang lổ lúc giặt 😢
28,Women's Pants,134000,1k,4.6,,positive,,,positive,,,,sản phẩm như hình giao hàng nhanh đóng gói cẩn thận lần sau sẽ ủng hộ shop tiếp
28,Women's Pants,134000,1k,4.6,,,,neutral,,,,,Mua hàng rất nhiều lần vì đam mê quên luôn đường về! Còn rủ rê bạn bè mua nữa
28,Women's Pants,134000,1k,4.6,positive,,,,,positive,,,"đẹp, rẻ, phù hợp giá tiền"
28,Women's Pants,134000,1k,4.6,,positive,positive,,,,,,Chất liệu rất tốt. Giao hàng nhanh
28,Women's Pants,134000,1k,4.6,,,positive,,,,,,"Mặc thoáng, dễ giặt, nhanh khô. 10 đ"
28,Women's Pants,134000,1k,4.6,positive,,,,,,,negative,Quần đúc đẹp Quần kia hơi to
28,Women's Pants,134000,1k,4.6,,,,neutral,,,,,Dùng thích các bạn ạ.
28,Women's Pants,134000,1k,4.6,,,,neutral,,,,,"mua của shop rất nhiều rồi. mình rất hài lòng, chúc shop đắt hàng nhé"
28,Women's Pants,134000,1k,4.6,,,positive,,,,,,êm dịu mặc vào đã lắm
28,Women's Pants,134000,1k,4.6,,positive,,,,,positive,,Giao hàng nhanh chất lượng sản phẩm ok sóc nhiệt tình nha được nha Nhanh nha
28,Women's Pants,134000,1k,4.6,,,,neutral,,,,,"sản phẩm ok,sẽ ủng hộ shop"
28,Women's Pants,134000,1k,4.6,,,positive,,,,,,Quần vải mềm sờ mịn tay ạ. Sau mà có màu be nữa thì mình sẽ mua tiếp
28,Women's Pants,134000,1k,4.6,positive,positive,positive,,positive,,,,"Chất vải mặc thoải mái, Quần rất đẹp. Shop đóng gói và giao hàng nhanh"
28,Women's Pants,134000,1k,4.6,,,,,,,,positive,Đã nhận hàng. Cũng ok với giá tiền nhìn nhỏ nhưng mặc vừa. Cám ơn shop
28,Women's Pants,134000,1k,4.6,positive,,,,,,,,quần đẹp
28,Women's Pants,134000,1k,4.6,,,,,,positive,positive,,Mua được giá phải chăn chất lượng cũng ok nek. Shop rất tinh tế che tên
28,Women's Pants,134000,1k,4.6,,positive,,,,,,,"Shop giao đủ hàng dù mình đặt linh tinh vụn vặt, hàng giống như ảnh"
28,Women's Pants,134000,1k,4.6,positive,,positive,,,,,,Chất lượng vải mịn và rất đẹp. Cũng xịn xò lắm nè.
28,Women's Pants,134000,1k,4.6,,,,neutral,,,,,hàng OK
28,Women's Pants,134000,1k,4.6,,positive,,,positive,,,,Giao hàng nhanh Chất lượng Sản phầm y hình Đóng gói kỷ cẩn thận
28,Women's Pants,134000,1k,4.6,positive,,,,,,,,Hàng đẹp.
28,Women's Pants,134000,1k,4.6,positive,positive,,,,,,,rất đẹp mặc rất ok giao hàng lại cực nhanh mọi người nên mua
28,Women's Pants,134000,1k,4.6,positive,positive,positive,,,,,,"Giao hầng nhanh lắm , hàng đẹp, chất đẹp, màu xinh như hình hihi"
28,Women's Pants,134000,1k,4.6,,positive,positive,,,,,,Sản phẩm chất lượng Vải đẹp và co giãn Shop giao hàng nhanh...
28,Women's Pants,134000,1k,4.6,positive,,,,,,,,vải khá tốt
28,Women's Pants,134000,1k,4.6,,positive,,,positive,,,,"shop ship nhanh, đóng gói cẩn thận, sản phẩm phù hợp giá tiềnn"
28,Women's Pants,134000,1k,4.6,positive,,positive,,,,,,"hàng đẹp, chất vải ok"
28,Women's Pants,134000,1k,4.6,,,positive,,,,,,"mặc thoải mái, rất ok"
28,Women's Pants,134000,1k,4.6,,positive,,,positive,positive,,,"Giao hàng nhanh, gói hàng cẩn thận, giá tốt, hài lòng về sp nha"
28,Women's Pants,134000,1k,4.6,positive,,,,,,,,Rất đẹp
28,Women's Pants,134000,1k,4.6,,,,neutral,,,,,Chat luong tot. Minh mua size shop tu van mac thoai. Ok lam. Minh se mua nua
28,Women's Pants,134000,1k,4.6,positive,,,,,,,,"hàng rất đẹp, chất lượng"
28,Women's Pants,134000,1k,4.6,,,,neutral,,,,,Sp ok
28,Women's Pants,134000,1k,4.6,,,positive,,,,,,"Chất liệu minh mát, mặc khá thoải mái nè. Nói chung ổnnn"
28,Women's Pants,134000,1k,4.6,positive,,,,,,,,"quần đẹp, chất lượng"
28,Women's Pants,134000,1k,4.6,,,,neutral,,,,,thích
28,Women's Pants,134000,1k,4.6,,,,neutral,,,,,tốt
28,Women's Pants,134000,1k,4.6,,positive,,,,,positive,,"Shop giao hàng đầy đủ, che tên sản phẩm nữa, có tâm"
28,Women's Pants,134000,1k,4.6,,positive,positive,,positive,positive,,,Hàng y hình. Mềm mịn Giá rẻ Giao nhanh Đóng cẩn thận
28,Women's Pants,134000,1k,4.6,positive,,,,,,,,"Đẹp xuất sắc luoin , chúc shop buôn may bán đắt nhé"
28,Women's Pants,134000,1k,4.6,,,,neutral,,,,,sp ok
28,Women's Pants,134000,1k,4.6,positive,,,,,,,,Đẹp
28,Women's Pants,134000,1k,4.6,,,,neutral,,,,,ok
28,Women's Pants,134000,1k,4.6,positive,positive,,,,,,,"hàng đẹp,giao hàng nhanh"
28,Women's Pants,134000,1k,4.6,,,positive,,,,,,thoáng mát. ổn nha chị em
28,Women's Pants,134000,1k,4.6,,,positive,,,,,,Mặc thoải mái.
28,Women's Pants,134000,1k,4.6,,,,neutral,,,,,Ok
28,Women's Pants,134000,1k,4.6,,,positive,,,,,,Mặc thoải mái
28,Women's Pants,134000,1k,4.6,,,positive,,,,,,quần thoáng mát vải xịn
28,Women's Pants,134000,1k,4.6,positive,,,,,,,,dep
28,Women's Pants,134000,1k,4.6,,,,neutral,,,,,Ổn
28,Women's Pants,134000,1k,4.6,positive,,positive,,,,,,đẹp nha mn. vải tốt
28,Women's Pants,134000,1k,4.6,,,,neutral,,,,,quần OK
28,Women's Pants,134000,1k,4.6,,,,neutral,,,,,ưng ý lắm shop
28,Women's Pants,134000,1k,4.6,,,positive,,,,,,êm mặc mát
28,Women's Pants,134000,1k,4.6,,,positive,,,,,,Mat
29,Women's Pants,27000,459,4.2,,,,,,,,negative,dùng được nhg hơi ngắn và phần ren ngực nên xếp ly để kín đáo hơn và phần quần lọt khe phần tam giác che hơi bé so với các loại khác
29,Women's Pants,27000,459,4.2,positive,,negative,,,,,negative,"váy mỏng nhưng rất sexy , ngực vợ mình 90 và nhìn sẽ hơi nhỏ so với đầm  , bạn nào mình dây và ngực vừa mặc sẽ ổn hơn"
29,Women's Pants,27000,459,4.2,positive,,positive,,,,,,"Dáng đầm đẹp , quần chíp mặc êm k khó chịu , giống vải mùng nhưng mịn k ngứa đáng mua"
29,Women's Pants,27000,459,4.2,,,,,,positive,,,trong tầm giá ok . sản thích hợp chụp ảnh
29,Women's Pants,27000,459,4.2,,,,neutral,,,,,hợp giá tiền
29,Women's Pants,27000,459,4.2,positive,,,,,,,negative,"Váy đẹp nhé, nhưng size hơi nhỏ cỡ từ 45 - 48kg. Cảm ơn shop"
29,Women's Pants,27000,459,4.2,positive,,,,,,,,"đẹp như trong hình ,kin đáo"
29,Women's Pants,27000,459,4.2,,,,neutral,,,,,hàng đẹp như hình . tốt
29,Women's Pants,27000,459,4.2,positive,,,,,,,,sexy
29,Women's Pants,27000,459,4.2,positive,,,,,,,negative,Các đầm kia của shop đẹp mỗi đầm này bị rộng rinh và lệch. Phải bóp và chỉnh lại
29,Women's Pants,27000,459,4.2,,,negative,,,,,,Tôi ko cần đánh giá vì chất vải y như vài mùng nên ko không mặc nó chỉ có vậy thôi
